parcel_id,latitude,longitude,timestamp,driver_id,notes,stage
116708044,-18.9707,32.6709,2021-07-12 00:12:52,1199,Awaiting delivery in Mutare,Waiting for Delivery
116708044,-18.9707,32.6709,2021-07-12 01:12:52,51,Delivered in Mutare,Delivered
601924679,-20.1326,28.6265,2021-07-12 22:22:26,254,Collected at Bulawayo,Collected
601924679,-20.1326,28.6265,2021-07-12 23:22:26,1706,In transit from Bulawayo,In Transit
601924679,-20.1326,28.6265,2021-07-13 01:22:26,129,Awaiting delivery in Bulawayo,Waiting for Delivery
601924679,-20.1326,28.6265,2021-07-13 02:22:26,17,Delivered in Bulawayo,Delivered
882967050,-20.0732,30.8298,2021-07-13 23:33:47,8,Collected at Masvingo,Collected
882967050,-20.0732,30.8298,2021-07-14 00:33:47,50,In transit from Masvingo,In Transit
882967050,-20.0732,30.8298,2021-07-14 03:33:47,50,Awaiting delivery in Masvingo,Waiting for Delivery
882967050,-20.0732,30.8298,2021-07-14 07:33:47,51,Delivered in Masvingo,Delivered
631088006,-17.2986,31.331,2021-07-14 08:19:44,10796,Collected at Bindura,Collected
631088006,-17.2986,31.331,2021-07-14 09:19:44,1198,In transit from Bindura,In Transit
631088006,-17.2986,31.331,2021-07-14 11:19:44,876025,Awaiting delivery in Bindura,Waiting for Delivery
631088006,-17.2986,31.331,2021-07-14 13:19:44,876025,Delivered in Bindura,Delivered
399540024,-17.3667,30.2,2021-07-16 19:34:14,5173,Collected at Chinhoyi,Collected
399540024,-17.3667,30.2,2021-07-16 23:34:14,131,In transit from Chinhoyi,In Transit
399540024,-17.3667,30.2,2021-07-17 02:34:14,1235,Awaiting delivery in Chinhoyi,Waiting for Delivery
399540024,-17.3667,30.2,2021-07-17 04:34:14,876025,Delivered in Chinhoyi,Delivered
705103712,-20.1326,28.6265,2021-07-17 15:50:05,128,Collected at Bulawayo,Collected
705103712,-20.1326,28.6265,2021-07-17 16:50:05,10796,In transit from Bulawayo,In Transit
705103712,-20.1326,28.6265,2021-07-17 19:50:05,1199,Awaiting delivery in Bulawayo,Waiting for Delivery
705103712,-20.1326,28.6265,2021-07-17 21:50:05,11475,Delivered in Bulawayo,Delivered
995624659,-17.2986,31.331,2021-07-18 22:11:03,1223,Collected at Bindura,Collected
995624659,-17.2986,31.331,2021-07-19 00:11:03,1198,In transit from Bindura,In Transit
995624659,-17.2986,31.331,2021-07-19 01:11:03,255,Awaiting delivery in Bindura,Waiting for Delivery
151592898,-19.4571,29.8167,2021-07-19 03:58:58,219,Collected at Gweru,Collected
995624659,-17.2986,31.331,2021-07-19 05:11:03,255,Delivered in Bindura,Delivered
151592898,-19.4571,29.8167,2021-07-19 05:58:58,1198,In transit from Gweru,In Transit
151592898,-19.4571,29.8167,2021-07-19 06:58:58,9,Awaiting delivery in Gweru,Waiting for Delivery
151592898,-19.4571,29.8167,2021-07-19 10:58:58,25,Delivered in Gweru,Delivered
260228766,-18.9707,32.6709,2021-07-20 18:23:11,219,Collected at Mutare,Collected
260228766,-18.9707,32.6709,2021-07-20 21:23:11,131,In transit from Mutare,In Transit
260228766,-18.9707,32.6709,2021-07-20 23:23:11,255,Awaiting delivery in Mutare,Waiting for Delivery
260228766,-18.9707,32.6709,2021-07-21 01:23:11,5174,Delivered in Mutare,Delivered
740309702,-18.9707,32.6709,2021-07-21 06:44:03,254,Collected at Mutare,Collected
740309702,-18.9707,32.6709,2021-07-21 08:44:03,49,In transit from Mutare,In Transit
740309702,-18.9707,32.6709,2021-07-21 10:44:03,10797,Awaiting delivery in Mutare,Waiting for Delivery
109550595,-17.3667,30.2,2021-07-21 11:32:23,50,Collected at Chinhoyi,Collected
109550595,-17.3667,30.2,2021-07-21 13:32:23,72024,In transit from Chinhoyi,In Transit
740309702,-18.9707,32.6709,2021-07-21 14:44:03,59919,Delivered in Mutare,Delivered
109550595,-17.3667,30.2,2021-07-21 16:32:23,1707,Awaiting delivery in Chinhoyi,Waiting for Delivery
109550595,-17.3667,30.2,2021-07-21 19:32:23,876025,Delivered in Chinhoyi,Delivered
155647408,-17.3667,30.2,2021-07-22 15:50:38,50,Collected at Chinhoyi,Collected
155647408,-17.3667,30.2,2021-07-22 18:50:38,131,In transit from Chinhoyi,In Transit
155647408,-17.3667,30.2,2021-07-22 20:50:38,25,Awaiting delivery in Chinhoyi,Waiting for Delivery
155647408,-17.3667,30.2,2021-07-22 23:50:38,59919,Delivered in Chinhoyi,Delivered
312587116,-18.3336,29.896,2021-07-23 05:55:14,5173,Collected at Kadoma,Collected
312587116,-18.3336,29.896,2021-07-23 06:55:14,8,In transit from Kadoma,In Transit
312587116,-18.3336,29.896,2021-07-23 09:55:14,220,Awaiting delivery in Kadoma,Waiting for Delivery
312587116,-18.3336,29.896,2021-07-23 12:55:14,1224,Delivered in Kadoma,Delivered
51845767,-20.0732,30.8298,2021-07-25 08:16:30,5173,Collected at Masvingo,Collected
245577155,-17.8292,31.0522,2021-07-25 10:38:37,11474,Collected at Harare,Collected
51845767,-20.0732,30.8298,2021-07-25 11:16:30,24,In transit from Masvingo,In Transit
245577155,-17.8292,31.0522,2021-07-25 11:38:37,50,In transit from Harare,In Transit
51845767,-20.0732,30.8298,2021-07-25 12:16:30,9,Awaiting delivery in Masvingo,Waiting for Delivery
245577155,-17.8292,31.0522,2021-07-25 12:38:37,1707,Awaiting delivery in Harare,Waiting for Delivery
765292115,-17.2986,31.331,2021-07-25 13:26:20,5173,Collected at Bindura,Collected
51845767,-20.0732,30.8298,2021-07-25 15:16:30,51,Delivered in Masvingo,Delivered
245577155,-17.8292,31.0522,2021-07-25 15:38:37,9,Delivered in Harare,Delivered
765292115,-17.2986,31.331,2021-07-25 16:26:20,50,In transit from Bindura,In Transit
765292115,-17.2986,31.331,2021-07-25 20:26:20,11475,Awaiting delivery in Bindura,Waiting for Delivery
765292115,-17.2986,31.331,2021-07-26 00:26:20,132,Delivered in Bindura,Delivered
260547867,-17.9243,25.8544,2021-07-26 12:21:24,50,Collected at Victoria Falls,Collected
260547867,-17.9243,25.8544,2021-07-26 16:21:24,131,In transit from Victoria Falls,In Transit
260547867,-17.9243,25.8544,2021-07-26 18:21:24,5174,Awaiting delivery in Victoria Falls,Waiting for Delivery
260547867,-17.9243,25.8544,2021-07-26 20:21:24,876025,Delivered in Victoria Falls,Delivered
509918615,-18.3336,29.896,2021-07-30 01:56:01,49,Collected at Kadoma,Collected
448343763,-18.9281,29.8144,2021-07-30 02:09:01,254,Collected at Kwekwe,Collected
448343763,-18.9281,29.8144,2021-07-30 05:09:01,1706,In transit from Kwekwe,In Transit
509918615,-18.3336,29.896,2021-07-30 05:56:01,24,In transit from Kadoma,In Transit
448343763,-18.9281,29.8144,2021-07-30 06:09:01,9,Awaiting delivery in Kwekwe,Waiting for Delivery
796324799,-17.8292,31.0522,2021-07-30 06:10:13,59918,Collected at Harare,Collected
509918615,-18.3336,29.896,2021-07-30 07:56:01,25,Awaiting delivery in Kadoma,Waiting for Delivery
796324799,-17.8292,31.0522,2021-07-30 08:10:13,1234,In transit from Harare,In Transit
509918615,-18.3336,29.896,2021-07-30 08:56:01,129,Delivered in Kadoma,Delivered
448343763,-18.9281,29.8144,2021-07-30 10:09:01,50,Delivered in Kwekwe,Delivered
796324799,-17.8292,31.0522,2021-07-30 12:10:13,17,Awaiting delivery in Harare,Waiting for Delivery
796324799,-17.8292,31.0522,2021-07-30 16:10:13,51,Delivered in Harare,Delivered
475780999,-19.4571,29.8167,2021-07-31 02:21:12,254,Collected at Gweru,Collected
475780999,-19.4571,29.8167,2021-07-31 03:21:12,254,In transit from Gweru,In Transit
475780999,-19.4571,29.8167,2021-07-31 06:21:12,129,Awaiting delivery in Gweru,Waiting for Delivery
475780999,-19.4571,29.8167,2021-07-31 09:21:12,5174,Delivered in Gweru,Delivered
976736929,-17.3667,30.2,2021-08-02 07:46:34,1223,Collected at Chinhoyi,Collected
976736929,-17.3667,30.2,2021-08-02 11:46:34,1198,In transit from Chinhoyi,In Transit
976736929,-17.3667,30.2,2021-08-02 14:46:34,1235,Awaiting delivery in Chinhoyi,Waiting for Delivery
976736929,-17.3667,30.2,2021-08-02 16:46:34,25,Delivered in Chinhoyi,Delivered
366215483,-17.3667,30.2,2021-08-04 15:11:33,8,Collected at Chinhoyi,Collected
366215483,-17.3667,30.2,2021-08-04 18:11:33,1223,In transit from Chinhoyi,In Transit
366215483,-17.3667,30.2,2021-08-04 21:11:33,255,Awaiting delivery in Chinhoyi,Waiting for Delivery
366215483,-17.3667,30.2,2021-08-04 23:11:33,50,Delivered in Chinhoyi,Delivered
458687097,-17.8292,31.0522,2021-08-06 15:39:54,128,Collected at Harare,Collected
458687097,-17.8292,31.0522,2021-08-06 19:39:54,876024,In transit from Harare,In Transit
251247111,-20.1326,28.6265,2021-08-06 20:16:44,254,Collected at Bulawayo,Collected
458687097,-17.8292,31.0522,2021-08-06 21:39:54,9,Awaiting delivery in Harare,Waiting for Delivery
458687097,-17.8292,31.0522,2021-08-06 22:39:54,25,Delivered in Harare,Delivered
251247111,-20.1326,28.6265,2021-08-07 00:16:44,24,In transit from Bulawayo,In Transit
251247111,-20.1326,28.6265,2021-08-07 03:16:44,51,Awaiting delivery in Bulawayo,Waiting for Delivery
251247111,-20.1326,28.6265,2021-08-07 04:16:44,50,Delivered in Bulawayo,Delivered
815752627,-17.8292,31.0522,2021-08-07 16:58:45,1234,Collected at Harare,Collected
815752627,-17.8292,31.0522,2021-08-07 17:58:45,50,In transit from Harare,In Transit
815752627,-17.8292,31.0522,2021-08-07 19:58:45,1224,Awaiting delivery in Harare,Waiting for Delivery
815752627,-17.8292,31.0522,2021-08-07 20:58:45,10797,Delivered in Harare,Delivered
154243546,-17.8292,31.0522,2021-08-08 20:41:28,1234,Collected at Harare,Collected
154243546,-17.8292,31.0522,2021-08-08 21:41:28,1706,In transit from Harare,In Transit
154243546,-17.8292,31.0522,2021-08-08 22:41:28,9,Awaiting delivery in Harare,Waiting for Delivery
154243546,-17.8292,31.0522,2021-08-08 23:41:28,5174,Delivered in Harare,Delivered
924989365,-19.4571,29.8167,2021-08-09 01:19:28,24,Collected at Gweru,Collected
924989365,-19.4571,29.8167,2021-08-09 05:19:28,876024,In transit from Gweru,In Transit
924989365,-19.4571,29.8167,2021-08-09 09:19:28,5174,Awaiting delivery in Gweru,Waiting for Delivery
924989365,-19.4571,29.8167,2021-08-09 11:19:28,255,Delivered in Gweru,Delivered
514022979,-18.9707,32.6709,2021-08-12 00:35:05,1223,Collected at Mutare,Collected
514022979,-18.9707,32.6709,2021-08-12 04:35:05,8,In transit from Mutare,In Transit
514022979,-18.9707,32.6709,2021-08-12 05:35:05,51,Awaiting delivery in Mutare,Waiting for Delivery
514022979,-18.9707,32.6709,2021-08-12 06:35:05,132,Delivered in Mutare,Delivered
939379278,-18.3336,29.896,2021-08-12 08:45:24,16,Collected at Kadoma,Collected
939379278,-18.3336,29.896,2021-08-12 11:45:24,8,In transit from Kadoma,In Transit
939379278,-18.3336,29.896,2021-08-12 13:45:24,72025,Awaiting delivery in Kadoma,Waiting for Delivery
939379278,-18.3336,29.896,2021-08-12 17:45:24,132,Delivered in Kadoma,Delivered
562231778,-17.8292,31.0522,2021-08-13 01:50:52,11474,Collected at Harare,Collected
562231778,-17.8292,31.0522,2021-08-13 04:50:52,49,In transit from Harare,In Transit
562231778,-17.8292,31.0522,2021-08-13 06:50:52,1199,Awaiting delivery in Harare,Waiting for Delivery
562231778,-17.8292,31.0522,2021-08-13 09:50:52,1707,Delivered in Harare,Delivered
806034089,-20.1326,28.6265,2021-08-13 11:12:06,131,Collected at Bulawayo,Collected
806034089,-20.1326,28.6265,2021-08-13 12:12:06,5173,In transit from Bulawayo,In Transit
806034089,-20.1326,28.6265,2021-08-13 16:12:06,1707,Awaiting delivery in Bulawayo,Waiting for Delivery
806034089,-20.1326,28.6265,2021-08-13 17:12:06,5174,Delivered in Bulawayo,Delivered
703075042,-18.9281,29.8144,2021-08-13 18:09:22,59918,Collected at Kwekwe,Collected
703075042,-18.9281,29.8144,2021-08-13 19:09:22,16,In transit from Kwekwe,In Transit
703075042,-18.9281,29.8144,2021-08-13 20:09:22,1707,Awaiting delivery in Kwekwe,Waiting for Delivery
703075042,-18.9281,29.8144,2021-08-14 00:09:22,10797,Delivered in Kwekwe,Delivered
954296768,-18.3336,29.896,2021-08-15 08:34:55,8,Collected at Kadoma,Collected
954296768,-18.3336,29.896,2021-08-15 12:34:55,1706,In transit from Kadoma,In Transit
954296768,-18.3336,29.896,2021-08-15 13:34:55,50,Awaiting delivery in Kadoma,Waiting for Delivery
954296768,-18.3336,29.896,2021-08-15 17:34:55,876025,Delivered in Kadoma,Delivered
957469723,-17.9243,25.8544,2021-08-16 02:48:04,1706,Collected at Victoria Falls,Collected
957469723,-17.9243,25.8544,2021-08-16 04:48:04,24,In transit from Victoria Falls,In Transit
957469723,-17.9243,25.8544,2021-08-16 07:48:04,9,Awaiting delivery in Victoria Falls,Waiting for Delivery
957469723,-17.9243,25.8544,2021-08-16 11:48:04,9,Delivered in Victoria Falls,Delivered
768578284,-18.9707,32.6709,2021-08-22 08:53:52,1234,Collected at Mutare,Collected
768578284,-18.9707,32.6709,2021-08-22 10:53:52,254,In transit from Mutare,In Transit
263101989,-17.9243,25.8544,2021-08-22 11:10:49,11474,Collected at Victoria Falls,Collected
263101989,-17.9243,25.8544,2021-08-22 12:10:49,8,In transit from Victoria Falls,In Transit
768578284,-18.9707,32.6709,2021-08-22 12:53:52,10797,Awaiting delivery in Mutare,Waiting for Delivery
263101989,-17.9243,25.8544,2021-08-22 13:10:49,876025,Awaiting delivery in Victoria Falls,Waiting for Delivery
768578284,-18.9707,32.6709,2021-08-22 13:53:52,129,Delivered in Mutare,Delivered
263101989,-17.9243,25.8544,2021-08-22 17:10:49,51,Delivered in Victoria Falls,Delivered
452349305,-17.3667,30.2,2021-08-22 18:45:10,16,Collected at Chinhoyi,Collected
452349305,-17.3667,30.2,2021-08-22 20:45:10,131,In transit from Chinhoyi,In Transit
452349305,-17.3667,30.2,2021-08-23 00:45:10,255,Awaiting delivery in Chinhoyi,Waiting for Delivery
493136852,-19.4571,29.8167,2021-08-23 01:18:51,50,Collected at Gweru,Collected
493136852,-19.4571,29.8167,2021-08-23 02:18:51,1198,In transit from Gweru,In Transit
493136852,-19.4571,29.8167,2021-08-23 04:18:51,132,Awaiting delivery in Gweru,Waiting for Delivery
452349305,-17.3667,30.2,2021-08-23 04:45:10,59919,Delivered in Chinhoyi,Delivered
493136852,-19.4571,29.8167,2021-08-23 05:18:51,132,Delivered in Gweru,Delivered
293942869,-17.9243,25.8544,2021-08-24 09:42:43,59918,Collected at Victoria Falls,Collected
293942869,-17.9243,25.8544,2021-08-24 11:42:43,254,In transit from Victoria Falls,In Transit
474943876,-19.4571,29.8167,2021-08-24 11:46:19,1198,Collected at Gweru,Collected
293942869,-17.9243,25.8544,2021-08-24 14:42:43,1235,Awaiting delivery in Victoria Falls,Waiting for Delivery
474943876,-19.4571,29.8167,2021-08-24 14:46:19,24,In transit from Gweru,In Transit
293942869,-17.9243,25.8544,2021-08-24 15:42:43,59919,Delivered in Victoria Falls,Delivered
474943876,-19.4571,29.8167,2021-08-24 16:46:19,255,Awaiting delivery in Gweru,Waiting for Delivery
474943876,-19.4571,29.8167,2021-08-24 19:46:19,1224,Delivered in Gweru,Delivered
61372815,-18.3336,29.896,2021-08-25 09:35:05,254,Collected at Kadoma,Collected
61372815,-18.3336,29.896,2021-08-25 12:35:05,5173,In transit from Kadoma,In Transit
61372815,-18.3336,29.896,2021-08-25 13:35:05,17,Awaiting delivery in Kadoma,Waiting for Delivery
61372815,-18.3336,29.896,2021-08-25 15:35:05,9,Delivered in Kadoma,Delivered
678377197,-17.8292,31.0522,2021-08-27 11:01:55,11474,Collected at Harare,Collected
678377197,-17.8292,31.0522,2021-08-27 13:01:55,219,In transit from Harare,In Transit
678377197,-17.8292,31.0522,2021-08-27 14:01:55,72025,Awaiting delivery in Harare,Waiting for Delivery
678377197,-17.8292,31.0522,2021-08-27 16:01:55,59919,Delivered in Harare,Delivered
968759391,-18.3336,29.896,2021-08-28 23:52:38,5173,Collected at Kadoma,Collected
311411919,-20.0732,30.8298,2021-08-29 02:30:11,5173,Collected at Masvingo,Collected
968759391,-18.3336,29.896,2021-08-29 03:52:38,1198,In transit from Kadoma,In Transit
311411919,-20.0732,30.8298,2021-08-29 06:30:11,5173,In transit from Masvingo,In Transit
968759391,-18.3336,29.896,2021-08-29 06:52:38,10797,Awaiting delivery in Kadoma,Waiting for Delivery
311411919,-20.0732,30.8298,2021-08-29 09:30:11,10797,Awaiting delivery in Masvingo,Waiting for Delivery
968759391,-18.3336,29.896,2021-08-29 09:52:38,129,Delivered in Kadoma,Delivered
311411919,-20.0732,30.8298,2021-08-29 10:30:11,51,Delivered in Masvingo,Delivered
80197530,-17.8292,31.0522,2021-08-30 23:50:46,1234,Collected at Harare,Collected
80197530,-17.8292,31.0522,2021-08-31 01:50:46,128,In transit from Harare,In Transit
80197530,-17.8292,31.0522,2021-08-31 03:50:46,1707,Awaiting delivery in Harare,Waiting for Delivery
80197530,-17.8292,31.0522,2021-08-31 05:50:46,10797,Delivered in Harare,Delivered
288612207,-18.9707,32.6709,2021-08-31 07:27:18,254,Collected at Mutare,Collected
288612207,-18.9707,32.6709,2021-08-31 10:27:18,11474,In transit from Mutare,In Transit
288612207,-18.9707,32.6709,2021-08-31 11:27:18,25,Awaiting delivery in Mutare,Waiting for Delivery
288612207,-18.9707,32.6709,2021-08-31 15:27:18,1707,Delivered in Mutare,Delivered
110689096,-18.9707,32.6709,2021-09-01 00:23:22,1223,Collected at Mutare,Collected
110689096,-18.9707,32.6709,2021-09-01 02:23:22,49,In transit from Mutare,In Transit
110689096,-18.9707,32.6709,2021-09-01 03:23:22,11475,Awaiting delivery in Mutare,Waiting for Delivery
110689096,-18.9707,32.6709,2021-09-01 06:23:22,1235,Delivered in Mutare,Delivered
858521972,-17.2986,31.331,2021-09-01 10:44:30,11474,Collected at Bindura,Collected
858521972,-17.2986,31.331,2021-09-01 13:44:30,59918,In transit from Bindura,In Transit
858521972,-17.2986,31.331,2021-09-01 15:44:30,132,Awaiting delivery in Bindura,Waiting for Delivery
858521972,-17.2986,31.331,2021-09-01 19:44:30,1224,Delivered in Bindura,Delivered
107375966,-19.4571,29.8167,2021-09-01 19:50:35,72024,Collected at Gweru,Collected
107375966,-19.4571,29.8167,2021-09-01 23:50:35,1706,In transit from Gweru,In Transit
107375966,-19.4571,29.8167,2021-09-02 02:50:35,50,Awaiting delivery in Gweru,Waiting for Delivery
107375966,-19.4571,29.8167,2021-09-02 04:50:35,9,Delivered in Gweru,Delivered
728995568,-17.8292,31.0522,2021-09-02 15:54:00,1223,Collected at Harare,Collected
728995568,-17.8292,31.0522,2021-09-02 19:54:00,1223,In transit from Harare,In Transit
524000444,-18.9281,29.8144,2021-09-02 22:42:24,1234,Collected at Kwekwe,Collected
728995568,-17.8292,31.0522,2021-09-02 22:54:00,1235,Awaiting delivery in Harare,Waiting for Delivery
524000444,-18.9281,29.8144,2021-09-03 02:42:24,219,In transit from Kwekwe,In Transit
728995568,-17.8292,31.0522,2021-09-03 02:54:00,1199,Delivered in Harare,Delivered
524000444,-18.9281,29.8144,2021-09-03 06:42:24,1224,Awaiting delivery in Kwekwe,Waiting for Delivery
524000444,-18.9281,29.8144,2021-09-03 08:42:24,51,Delivered in Kwekwe,Delivered
509975617,-20.0732,30.8298,2021-09-03 15:40:36,72024,Collected at Masvingo,Collected
509975617,-20.0732,30.8298,2021-09-03 16:40:36,876024,In transit from Masvingo,In Transit
509975617,-20.0732,30.8298,2021-09-03 17:40:36,255,Awaiting delivery in Masvingo,Waiting for Delivery
509975617,-20.0732,30.8298,2021-09-03 20:40:36,1199,Delivered in Masvingo,Delivered
678305266,-19.4571,29.8167,2021-09-04 02:19:37,1234,Collected at Gweru,Collected
678305266,-19.4571,29.8167,2021-09-04 04:19:37,8,In transit from Gweru,In Transit
678305266,-19.4571,29.8167,2021-09-04 06:19:37,1235,Awaiting delivery in Gweru,Waiting for Delivery
678305266,-19.4571,29.8167,2021-09-04 08:19:37,1235,Delivered in Gweru,Delivered
245267557,-20.0732,30.8298,2021-09-07 03:22:27,16,Collected at Masvingo,Collected
245267557,-20.0732,30.8298,2021-09-07 04:22:27,1706,In transit from Masvingo,In Transit
245267557,-20.0732,30.8298,2021-09-07 06:22:27,25,Awaiting delivery in Masvingo,Waiting for Delivery
245267557,-20.0732,30.8298,2021-09-07 07:22:27,1235,Delivered in Masvingo,Delivered
396879781,-20.1326,28.6265,2021-09-09 23:41:18,131,Collected at Bulawayo,Collected
396879781,-20.1326,28.6265,2021-09-10 02:41:18,1706,In transit from Bulawayo,In Transit
396879781,-20.1326,28.6265,2021-09-10 04:41:18,1235,Awaiting delivery in Bulawayo,Waiting for Delivery
396879781,-20.1326,28.6265,2021-09-10 08:41:18,50,Delivered in Bulawayo,Delivered
843867507,-18.3336,29.896,2021-09-10 18:30:49,10796,Collected at Kadoma,Collected
843867507,-18.3336,29.896,2021-09-10 19:30:49,1234,In transit from Kadoma,In Transit
843867507,-18.3336,29.896,2021-09-10 22:30:49,1707,Awaiting delivery in Kadoma,Waiting for Delivery
843867507,-18.3336,29.896,2021-09-11 01:30:49,1199,Delivered in Kadoma,Delivered
38815001,-18.9707,32.6709,2021-09-11 02:28:20,8,Collected at Mutare,Collected
38815001,-18.9707,32.6709,2021-09-11 05:28:20,1223,In transit from Mutare,In Transit
38815001,-18.9707,32.6709,2021-09-11 07:28:20,9,Awaiting delivery in Mutare,Waiting for Delivery
38815001,-18.9707,32.6709,2021-09-11 11:28:20,10797,Delivered in Mutare,Delivered
480361921,-17.9243,25.8544,2021-09-12 02:30:01,254,Collected at Victoria Falls,Collected
480361921,-17.9243,25.8544,2021-09-12 05:30:01,131,In transit from Victoria Falls,In Transit
480361921,-17.9243,25.8544,2021-09-12 08:30:01,9,Awaiting delivery in Victoria Falls,Waiting for Delivery
480361921,-17.9243,25.8544,2021-09-12 09:30:01,1707,Delivered in Victoria Falls,Delivered
764970570,-19.4571,29.8167,2021-09-13 02:35:05,24,Collected at Gweru,Collected
764970570,-19.4571,29.8167,2021-09-13 04:35:05,876024,In transit from Gweru,In Transit
764970570,-19.4571,29.8167,2021-09-13 07:35:05,10797,Awaiting delivery in Gweru,Waiting for Delivery
764970570,-19.4571,29.8167,2021-09-13 10:35:05,5174,Delivered in Gweru,Delivered
927543203,-20.1326,28.6265,2021-09-13 15:21:59,49,Collected at Bulawayo,Collected
927543203,-20.1326,28.6265,2021-09-13 19:21:59,128,In transit from Bulawayo,In Transit
644696817,-18.3336,29.896,2021-09-13 19:46:53,11474,Collected at Kadoma,Collected
644696817,-18.3336,29.896,2021-09-13 20:46:53,16,In transit from Kadoma,In Transit
927543203,-20.1326,28.6265,2021-09-13 21:21:59,129,Awaiting delivery in Bulawayo,Waiting for Delivery
644696817,-18.3336,29.896,2021-09-13 23:46:53,25,Awaiting delivery in Kadoma,Waiting for Delivery
927543203,-20.1326,28.6265,2021-09-14 00:21:59,17,Delivered in Bulawayo,Delivered
644696817,-18.3336,29.896,2021-09-14 02:46:53,10797,Delivered in Kadoma,Delivered
708254596,-18.9281,29.8144,2021-09-14 07:51:37,876024,Collected at Kwekwe,Collected
708254596,-18.9281,29.8144,2021-09-14 08:51:37,49,In transit from Kwekwe,In Transit
708254596,-18.9281,29.8144,2021-09-14 09:51:37,129,Awaiting delivery in Kwekwe,Waiting for Delivery
708254596,-18.9281,29.8144,2021-09-14 12:51:37,220,Delivered in Kwekwe,Delivered
382276940,-17.8292,31.0522,2021-09-14 20:58:36,16,Collected at Harare,Collected
382276940,-17.8292,31.0522,2021-09-14 22:58:36,131,In transit from Harare,In Transit
845268186,-17.2986,31.331,2021-09-15 01:06:58,8,Collected at Bindura,Collected
382276940,-17.8292,31.0522,2021-09-15 02:58:36,1707,Awaiting delivery in Harare,Waiting for Delivery
382276940,-17.8292,31.0522,2021-09-15 04:58:36,17,Delivered in Harare,Delivered
845268186,-17.2986,31.331,2021-09-15 05:06:58,1706,In transit from Bindura,In Transit
845268186,-17.2986,31.331,2021-09-15 06:06:58,72025,Awaiting delivery in Bindura,Waiting for Delivery
845268186,-17.2986,31.331,2021-09-15 08:06:58,129,Delivered in Bindura,Delivered
859886347,-20.1326,28.6265,2021-09-15 23:29:00,10796,Collected at Bulawayo,Collected
859886347,-20.1326,28.6265,2021-09-16 03:29:00,131,In transit from Bulawayo,In Transit
859886347,-20.1326,28.6265,2021-09-16 04:29:00,50,Awaiting delivery in Bulawayo,Waiting for Delivery
859886347,-20.1326,28.6265,2021-09-16 07:29:00,1224,Delivered in Bulawayo,Delivered
185589296,-17.3667,30.2,2021-09-16 15:51:33,1234,Collected at Chinhoyi,Collected
185589296,-17.3667,30.2,2021-09-16 16:51:33,16,In transit from Chinhoyi,In Transit
185589296,-17.3667,30.2,2021-09-16 19:51:33,1224,Awaiting delivery in Chinhoyi,Waiting for Delivery
185589296,-17.3667,30.2,2021-09-16 20:51:33,1199,Delivered in Chinhoyi,Delivered
152638091,-18.3336,29.896,2021-09-19 03:07:19,254,Collected at Kadoma,Collected
152638091,-18.3336,29.896,2021-09-19 04:07:19,59918,In transit from Kadoma,In Transit
578753172,-20.1326,28.6265,2021-09-19 06:54:24,72024,Collected at Bulawayo,Collected
87256432,-20.0732,30.8298,2021-09-19 08:02:11,128,Collected at Masvingo,Collected
152638091,-18.3336,29.896,2021-09-19 08:07:19,220,Awaiting delivery in Kadoma,Waiting for Delivery
87256432,-20.0732,30.8298,2021-09-19 09:02:11,72024,In transit from Masvingo,In Transit
152638091,-18.3336,29.896,2021-09-19 10:07:19,17,Delivered in Kadoma,Delivered
578753172,-20.1326,28.6265,2021-09-19 10:54:24,59918,In transit from Bulawayo,In Transit
87256432,-20.0732,30.8298,2021-09-19 12:02:11,9,Awaiting delivery in Masvingo,Waiting for Delivery
578753172,-20.1326,28.6265,2021-09-19 12:54:24,220,Awaiting delivery in Bulawayo,Waiting for Delivery
578753172,-20.1326,28.6265,2021-09-19 15:54:24,59919,Delivered in Bulawayo,Delivered
87256432,-20.0732,30.8298,2021-09-19 16:02:11,51,Delivered in Masvingo,Delivered
640402053,-17.2986,31.331,2021-09-20 07:53:17,1706,Collected at Bindura,Collected
640402053,-17.2986,31.331,2021-09-20 10:53:17,1198,In transit from Bindura,In Transit
640402053,-17.2986,31.331,2021-09-20 12:53:17,5174,Awaiting delivery in Bindura,Waiting for Delivery
640402053,-17.2986,31.331,2021-09-20 13:53:17,11475,Delivered in Bindura,Delivered
655380916,-17.9243,25.8544,2021-09-20 14:58:30,49,Collected at Victoria Falls,Collected
655380916,-17.9243,25.8544,2021-09-20 18:58:30,1198,In transit from Victoria Falls,In Transit
829437079,-17.8292,31.0522,2021-09-20 19:47:34,131,Collected at Harare,Collected
655380916,-17.9243,25.8544,2021-09-20 20:58:30,9,Awaiting delivery in Victoria Falls,Waiting for Delivery
829437079,-17.8292,31.0522,2021-09-20 23:47:34,24,In transit from Harare,In Transit
655380916,-17.9243,25.8544,2021-09-21 00:58:30,9,Delivered in Victoria Falls,Delivered
829437079,-17.8292,31.0522,2021-09-21 02:47:34,220,Awaiting delivery in Harare,Waiting for Delivery
829437079,-17.8292,31.0522,2021-09-21 04:47:34,9,Delivered in Harare,Delivered
479091934,-17.8292,31.0522,2021-09-21 08:24:36,49,Collected at Harare,Collected
479091934,-17.8292,31.0522,2021-09-21 09:24:36,1706,In transit from Harare,In Transit
479091934,-17.8292,31.0522,2021-09-21 13:24:36,51,Awaiting delivery in Harare,Waiting for Delivery
