user_id,parcel_id,action,timestamp
623,784424883,Bought,2022-04-13 05:18:45
623,43813618,Viewed,2022-08-25 17:15:36
623,58563074,Add to Cart,2021-06-26 07:32:25
623,59067556,Viewed,2019-04-12 16:28:20
623,558608449,Viewed,2021-07-10 23:43:32
623,141434593,Bought,2021-12-20 12:27:38
623,513345868,Bought,2023-05-05 00:20:46
623,482239775,Add to Cart,2020-02-15 13:14:33
623,480751440,Viewed,2019-05-15 03:53:12
623,887345435,Bought,2020-02-12 22:05:23
624,682875539,Bought,2021-07-01 00:54:23
624,991368489,Bought,2021-08-23 19:01:18
624,547226187,Viewed,2023-11-19 15:51:33
624,939302558,Viewed,2023-04-18 03:08:13
624,769749145,Viewed,2021-11-04 18:49:37
624,85523737,Bought,2023-06-12 21:22:32
624,577448852,Bought,2021-07-14 00:11:40
624,532422732,Add to Cart,2021-04-03 15:36:41
624,24532123,Bought,2021-09-05 02:47:36
625,625307497,Add to Cart,2021-08-19 23:27:19
625,948797690,Add to Cart,2019-11-15 15:21:12
625,113992722,Bought,2022-05-22 11:17:15
625,861538126,Bought,2019-01-20 04:48:13
625,972961265,Bought,2019-05-22 14:41:34
625,473931884,Add to Cart,2022-11-03 19:34:47
625,889936728,Viewed,2022-08-25 15:27:02
625,54274209,Bought,2020-06-21 06:51:18
625,457166048,Bought,2022-07-19 17:01:34
625,284357626,Viewed,2023-05-18 09:20:43
625,732250504,Bought,2019-08-03 14:50:45
625,713154630,Viewed,2023-06-15 10:54:56
625,862021455,Viewed,2022-07-11 06:35:26
625,994587038,Add to Cart,2019-12-19 10:22:48
625,292882168,Bought,2019-06-21 12:23:35
625,564760921,Bought,2021-03-02 19:16:42
626,705103712,Bought,2023-09-18 17:09:48
626,782447899,Bought,2019-09-12 11:13:52
626,81162252,Bought,2021-08-07 07:06:32
626,413101051,Bought,2023-01-21 09:32:36
626,441188998,Add to Cart,2021-10-02 05:03:25
626,547798603,Add to Cart,2021-04-03 19:21:04
626,263101989,Viewed,2020-06-01 00:31:47
626,478008962,Bought,2022-10-05 02:11:38
626,486506917,Add to Cart,2019-03-07 21:27:16
626,219845170,Viewed,2023-01-24 20:20:57
627,957469723,Viewed,2021-05-08 08:32:09
627,316826947,Viewed,2023-12-23 00:35:57
627,731630514,Bought,2019-12-11 21:40:30
627,658497165,Add to Cart,2023-05-05 18:53:48
627,125777226,Bought,2020-06-17 07:46:21
627,543864396,Bought,2022-07-13 09:59:21
627,48694261,Bought,2021-12-01 19:09:02
627,386707788,Viewed,2022-09-02 01:04:38
627,304010800,Bought,2022-02-27 06:39:26
627,458914440,Bought,2020-03-17 01:06:32
627,940577508,Add to Cart,2023-01-26 10:24:57
627,184702651,Bought,2020-06-04 02:23:37
627,791764313,Viewed,2023-01-10 02:16:27
627,457439128,Bought,2023-10-14 15:33:45
627,35125464,Bought,2023-10-01 21:57:52
627,749167585,Bought,2020-01-18 18:46:15
628,790918815,Add to Cart,2022-05-08 21:50:41
628,415963369,Add to Cart,2022-12-05 17:19:26
628,459810896,Viewed,2022-01-13 04:31:02
628,837050545,Viewed,2022-04-21 21:34:58
628,84807732,Bought,2019-07-23 08:37:06
628,526597089,Bought,2021-08-02 05:03:10
628,499922428,Add to Cart,2021-10-11 18:47:52
628,161871869,Bought,2020-03-06 10:14:27
628,523120409,Viewed,2020-03-15 22:56:54
628,661200571,Viewed,2023-08-04 00:47:36
628,618793775,Add to Cart,2020-10-29 10:50:57
628,481762739,Bought,2023-02-06 04:01:38
628,990793589,Add to Cart,2023-03-31 01:45:53
628,665839105,Add to Cart,2021-04-15 03:37:12
628,128963669,Add to Cart,2022-02-17 09:58:54
629,242183103,Viewed,2019-11-17 19:22:26
629,827910772,Add to Cart,2021-10-01 05:31:42
629,463508900,Add to Cart,2023-06-06 11:26:05
629,243720018,Bought,2019-10-09 21:49:00
629,877752962,Bought,2019-04-07 16:24:32
629,467432562,Bought,2023-04-10 10:12:36
629,655284514,Bought,2019-10-17 07:16:09
629,661190980,Add to Cart,2019-07-08 17:11:50
629,518574404,Add to Cart,2020-09-23 15:10:44
629,77525912,Viewed,2023-09-15 17:28:47
630,98831778,Add to Cart,2021-09-21 07:53:23
630,660438836,Bought,2019-11-18 19:59:04
630,689284628,Viewed,2019-08-06 12:48:03
630,42547282,Add to Cart,2022-12-23 02:40:54
630,869569032,Add to Cart,2022-10-17 15:46:45
630,29553623,Bought,2023-07-21 06:53:07
630,629794860,Add to Cart,2021-06-01 07:22:20
630,858265090,Viewed,2021-02-10 10:06:33
630,108707983,Viewed,2020-07-02 15:55:16
631,172491882,Add to Cart,2020-10-05 17:58:37
631,844537120,Viewed,2021-11-25 21:41:03
631,815244695,Viewed,2020-09-16 23:04:12
631,950405679,Add to Cart,2022-05-30 08:51:41
631,576503822,Viewed,2020-12-09 14:24:03
631,372220513,Add to Cart,2023-09-20 14:20:22
631,893681198,Viewed,2019-08-27 18:58:52
631,956145349,Bought,2020-05-21 17:57:08
632,108112424,Viewed,2023-05-06 18:58:36
632,512106924,Bought,2022-09-16 08:25:01
632,817194692,Bought,2021-06-20 21:48:01
632,305227815,Add to Cart,2019-02-24 12:40:26
632,8721743,Add to Cart,2019-08-19 00:15:38
632,76402013,Viewed,2021-06-18 11:29:27
632,23924495,Add to Cart,2021-07-07 11:30:26
632,232733735,Viewed,2022-08-25 14:21:43
632,938049013,Viewed,2023-10-26 11:30:45
632,619336761,Viewed,2020-11-07 14:41:35
632,56977058,Viewed,2022-04-11 11:22:25
632,71648996,Viewed,2023-11-03 05:57:24
632,820379698,Bought,2019-07-05 17:12:57
632,903305831,Bought,2019-12-18 21:11:40
632,460754244,Viewed,2022-09-27 15:49:55
632,194520250,Viewed,2023-11-02 03:01:34
632,451935463,Bought,2019-05-08 15:35:53
632,999680932,Add to Cart,2022-07-03 23:27:20
632,248847248,Bought,2023-11-05 11:17:31
632,910500427,Viewed,2023-03-18 16:07:28
633,406835693,Viewed,2021-04-19 22:53:24
633,359031387,Viewed,2021-05-30 10:03:41
633,990793589,Viewed,2022-06-28 05:48:25
633,957795242,Add to Cart,2019-07-10 22:19:39
633,692959811,Viewed,2021-07-07 11:50:22
633,649297829,Add to Cart,2023-09-19 21:44:20
633,326282004,Add to Cart,2022-07-13 16:02:05
633,472140470,Add to Cart,2020-07-27 17:43:14
633,503094898,Bought,2020-12-14 20:52:28
634,350845566,Viewed,2019-10-07 12:44:54
634,220191593,Viewed,2023-07-25 06:17:20
634,454666571,Add to Cart,2023-11-15 05:12:36
634,103550811,Add to Cart,2021-06-13 16:06:32
634,875088752,Viewed,2023-07-24 18:26:59
634,846708095,Viewed,2023-01-04 12:53:01
634,288748449,Add to Cart,2023-02-13 13:50:16
634,289519456,Viewed,2023-03-29 15:47:12
634,961853275,Viewed,2021-01-08 00:00:32
634,854106875,Viewed,2019-11-03 21:41:38
635,877277908,Add to Cart,2021-06-13 17:51:19
635,356795236,Add to Cart,2019-08-07 09:07:45
635,167231184,Bought,2022-01-06 05:49:58
635,498174572,Bought,2021-12-18 12:48:29
635,930053079,Add to Cart,2020-02-27 14:23:39
635,889936728,Viewed,2022-04-25 02:49:45
635,638280404,Viewed,2021-08-24 21:50:53
635,21343339,Viewed,2020-06-28 19:59:02
635,794072458,Viewed,2020-07-28 18:24:55
635,892827209,Add to Cart,2020-08-10 11:54:55
635,461690712,Viewed,2022-11-18 20:49:58
635,339184265,Add to Cart,2020-08-31 19:27:06
635,436910110,Bought,2021-01-17 23:15:22
635,661200571,Add to Cart,2019-08-14 17:18:12
635,66056076,Viewed,2022-04-01 22:10:02
635,902172999,Add to Cart,2019-11-24 10:21:26
635,618458248,Viewed,2020-04-21 16:39:06
636,417939975,Add to Cart,2021-09-13 09:34:34
636,73782742,Viewed,2021-07-07 10:21:25
636,646594238,Bought,2019-03-07 00:37:39
636,222866882,Viewed,2021-04-26 12:10:57
636,922890938,Viewed,2019-02-01 04:29:05
636,311411919,Add to Cart,2023-09-01 15:01:19
636,479091934,Bought,2020-02-09 22:23:30
636,715458874,Bought,2019-10-05 21:17:05
636,850092040,Add to Cart,2023-11-27 17:12:10
636,590168755,Bought,2019-08-17 23:46:01
636,558331827,Viewed,2021-11-10 09:23:57
636,774589210,Bought,2021-09-10 11:08:40
636,708963915,Bought,2023-01-26 05:32:49
636,489213272,Bought,2019-10-21 12:32:52
637,171932826,Add to Cart,2023-07-24 01:15:11
637,874142448,Add to Cart,2019-06-10 04:03:16
637,582081424,Bought,2019-06-29 10:39:24
637,56416137,Bought,2023-10-17 18:39:16
637,351980632,Bought,2022-08-19 23:09:23
637,732178312,Viewed,2022-07-31 14:59:39
637,197391601,Bought,2022-05-20 10:11:18
637,3993993,Add to Cart,2023-02-15 09:09:58
638,943902325,Bought,2023-02-16 15:48:45
638,802350382,Add to Cart,2022-01-18 17:00:58
638,232056094,Add to Cart,2021-10-30 02:16:11
638,999808960,Viewed,2020-01-30 18:14:53
638,61362397,Bought,2022-09-20 06:45:47
638,541847205,Bought,2023-09-08 11:52:08
638,88386776,Add to Cart,2023-03-31 04:54:36
639,109550595,Viewed,2019-11-11 15:20:45
639,725548924,Bought,2020-08-02 16:05:16
639,555476621,Add to Cart,2022-02-13 14:16:33
639,955994677,Bought,2020-06-17 14:33:03
639,247712460,Add to Cart,2022-12-05 04:55:05
639,757196019,Viewed,2022-10-27 17:53:08
639,434941721,Bought,2020-09-06 16:01:47
639,122388429,Add to Cart,2021-04-09 11:20:46
639,943499564,Bought,2023-05-08 12:11:37
639,539615795,Viewed,2019-10-28 02:54:10
639,438239636,Viewed,2021-10-26 21:55:39
639,994695943,Bought,2019-10-29 15:32:38
639,51232503,Bought,2022-02-16 08:08:07
639,495482498,Add to Cart,2022-05-05 01:58:17
639,605974310,Viewed,2021-04-06 02:23:38
639,185194226,Viewed,2020-03-02 16:12:05
639,264123704,Bought,2020-04-27 21:57:04
640,432635374,Add to Cart,2019-08-04 21:06:28
640,775995939,Bought,2022-12-19 03:03:18
640,457162411,Viewed,2021-06-01 23:33:39
640,605974310,Bought,2019-09-06 04:48:02
640,787013926,Bought,2020-04-23 16:47:44
640,812351162,Add to Cart,2019-04-04 13:36:18
640,453624036,Add to Cart,2023-01-02 01:09:13
640,335547781,Bought,2023-06-05 12:30:49
640,880969139,Add to Cart,2020-03-16 21:42:56
640,981198767,Add to Cart,2023-03-06 19:44:17
640,495272371,Add to Cart,2023-11-24 17:30:48
640,123665950,Bought,2019-08-18 14:24:09
640,963814999,Add to Cart,2022-10-13 20:32:00
640,80197530,Add to Cart,2021-08-23 18:33:29
640,466242314,Add to Cart,2019-04-16 21:08:29
640,613082712,Bought,2019-10-03 06:07:18
640,438108713,Viewed,2020-06-17 01:24:26
641,181254277,Bought,2020-07-27 10:09:59
641,976736929,Add to Cart,2019-10-25 03:44:23
641,4752353,Add to Cart,2021-06-12 16:07:07
641,180925209,Viewed,2019-11-15 02:40:48
641,467832612,Bought,2022-11-05 21:49:23
641,745307586,Viewed,2023-08-10 23:58:00
641,413459786,Viewed,2020-04-01 18:46:15
641,904744380,Viewed,2019-03-29 05:13:46
641,579337826,Bought,2021-03-19 13:33:18
641,697142448,Bought,2019-08-25 14:02:13
642,25297730,Viewed,2023-02-05 20:12:36
642,555490919,Viewed,2021-05-03 20:25:55
642,479883138,Add to Cart,2019-04-06 09:17:28
642,769279452,Add to Cart,2019-04-28 03:19:49
642,689317944,Viewed,2022-11-19 19:02:59
642,991368489,Add to Cart,2021-01-27 11:39:58
642,856928932,Add to Cart,2019-11-20 07:17:26
642,772934129,Bought,2021-08-23 09:32:32
642,595135032,Viewed,2023-05-22 21:48:28
642,974960802,Viewed,2020-09-01 17:34:11
642,428120203,Bought,2019-07-12 07:11:07
642,927820408,Viewed,2022-10-28 09:15:54
642,149402516,Add to Cart,2023-10-19 13:40:36
642,113992722,Bought,2019-06-19 05:37:59
642,216192038,Bought,2022-04-29 13:50:05
642,870549087,Add to Cart,2023-10-13 11:01:34
643,579006487,Viewed,2019-04-09 23:59:25
643,332548092,Bought,2020-06-21 10:59:26
643,821451606,Viewed,2021-05-27 07:23:25
643,472987672,Bought,2020-12-17 20:00:42
643,869652769,Add to Cart,2022-08-20 22:31:06
644,610589371,Add to Cart,2021-03-29 01:36:26
644,622923246,Bought,2021-03-27 17:47:52
644,827409075,Bought,2019-04-15 13:18:32
644,779420134,Bought,2023-03-14 17:11:55
644,250823091,Add to Cart,2020-07-10 23:11:23
644,815244695,Add to Cart,2023-07-16 21:12:11
644,603676092,Bought,2023-04-10 11:31:10
644,41949824,Bought,2021-12-24 03:53:13
645,607235700,Viewed,2021-06-17 21:39:39
645,213772330,Add to Cart,2023-12-23 22:32:46
645,914385300,Bought,2020-07-12 16:50:36
645,893261168,Add to Cart,2022-09-21 11:07:57
645,640619846,Viewed,2019-12-26 14:40:55
645,947480829,Viewed,2023-01-14 09:04:31
645,943499564,Viewed,2023-05-22 15:12:24
645,329459146,Add to Cart,2022-03-18 23:40:44
645,803898850,Add to Cart,2023-12-28 14:14:33
645,451129050,Bought,2021-01-27 22:09:14
645,93887867,Add to Cart,2020-01-26 01:44:50
645,941651113,Viewed,2022-03-24 14:43:56
645,598640213,Viewed,2021-04-04 10:54:22
645,486506917,Viewed,2020-04-21 14:41:21
645,676043816,Viewed,2020-09-05 15:30:17
645,483344988,Add to Cart,2019-04-20 09:33:36
645,590061730,Viewed,2021-02-16 14:15:28
645,579337826,Viewed,2019-02-07 19:53:43
646,441186248,Add to Cart,2021-11-18 08:21:51
646,702630436,Bought,2022-09-29 02:41:47
646,584673641,Bought,2023-03-11 05:28:23
646,518264628,Add to Cart,2023-06-17 16:30:10
646,326078692,Add to Cart,2022-10-15 11:03:14
646,560155412,Viewed,2019-02-10 03:03:59
646,486511629,Add to Cart,2023-07-28 13:50:40
646,834848932,Viewed,2020-02-17 07:31:48
646,448596288,Bought,2022-02-21 11:12:24
646,498174572,Viewed,2021-01-19 19:51:25
646,355083510,Add to Cart,2023-09-27 10:23:35
647,320455603,Add to Cart,2023-01-10 21:07:53
647,590677942,Viewed,2022-02-17 11:51:55
647,798640674,Add to Cart,2019-11-14 23:41:07
647,836149061,Add to Cart,2019-06-18 05:14:47
647,354146353,Viewed,2019-12-10 00:32:58
647,728121728,Bought,2023-10-13 19:28:45
647,628286918,Bought,2022-10-10 01:07:40
647,972266517,Add to Cart,2020-02-13 06:36:19
647,372230255,Bought,2023-09-27 23:21:24
648,107652522,Add to Cart,2021-05-01 04:32:09
648,963201611,Viewed,2021-07-29 16:19:54
648,304559359,Bought,2020-06-14 22:27:42
648,622923246,Bought,2022-03-27 03:00:58
648,155831308,Viewed,2021-08-18 05:47:41
648,293942869,Add to Cart,2020-11-24 19:01:55
648,982227003,Add to Cart,2020-06-03 21:58:43
648,252142391,Add to Cart,2023-01-24 19:09:02
648,998829600,Bought,2019-12-10 01:42:22
648,524642775,Add to Cart,2021-07-06 11:36:48
648,716547814,Add to Cart,2022-08-13 06:45:34
648,877111763,Add to Cart,2021-07-14 09:50:03
648,581145864,Viewed,2023-04-27 21:23:11
648,860901079,Bought,2021-08-20 11:00:52
649,722916084,Viewed,2022-12-14 16:26:02
649,892827209,Add to Cart,2021-03-05 06:06:01
649,658497165,Add to Cart,2020-07-04 06:33:22
649,941630572,Add to Cart,2022-07-30 06:52:07
649,487981198,Viewed,2019-07-24 12:16:38
649,866938605,Viewed,2021-08-21 09:27:20
649,213778787,Add to Cart,2021-12-20 02:36:17
649,109550595,Viewed,2022-02-12 00:31:32
649,728121728,Viewed,2022-09-03 12:12:23
649,71716131,Add to Cart,2020-07-31 00:18:15
649,450854555,Add to Cart,2020-06-24 19:54:33
649,502314843,Bought,2022-09-12 10:27:28
649,784461391,Viewed,2020-11-03 14:00:25
649,624801730,Bought,2020-12-07 19:06:46
649,117771153,Add to Cart,2022-02-09 16:56:18
649,768130120,Add to Cart,2022-07-09 22:58:12
649,808873793,Add to Cart,2020-02-06 08:31:38
649,52881374,Add to Cart,2020-02-08 11:23:59
649,957469723,Bought,2022-08-24 13:29:08
649,887713887,Viewed,2022-08-17 07:32:46
650,578753172,Add to Cart,2023-06-16 01:17:46
650,24480077,Viewed,2019-03-15 16:27:08
650,495482498,Bought,2020-10-08 16:28:10
650,729911707,Bought,2022-05-10 09:47:04
650,943954344,Viewed,2020-04-09 21:52:08
650,418101212,Add to Cart,2021-05-09 12:23:17
650,773650877,Add to Cart,2022-11-21 20:04:37
651,907018375,Viewed,2022-06-06 05:18:07
651,635805861,Viewed,2022-10-10 10:20:21
651,709675578,Bought,2022-08-09 01:15:09
651,722620506,Add to Cart,2021-02-03 12:42:57
651,942001068,Bought,2020-12-06 03:47:47
651,287380770,Bought,2022-06-07 19:35:48
651,517994520,Bought,2020-09-20 21:00:44
651,271735721,Viewed,2022-02-08 01:20:41
651,954960711,Viewed,2019-12-16 17:18:52
651,820379698,Viewed,2019-01-25 09:16:21
651,24973079,Add to Cart,2020-12-20 10:22:50
651,346798160,Add to Cart,2020-01-28 12:31:25
651,325621508,Viewed,2021-06-24 14:35:32
651,851207513,Bought,2022-04-26 05:42:28
651,63224181,Add to Cart,2019-01-09 19:06:58
651,488662236,Bought,2021-11-23 17:32:36
652,280731447,Viewed,2020-02-22 01:46:24
652,673537925,Bought,2022-03-19 16:47:40
652,662731621,Bought,2019-05-01 05:30:32
652,942110618,Add to Cart,2021-05-07 18:02:55
652,557582238,Viewed,2022-08-19 22:27:28
652,260339755,Add to Cart,2022-01-29 07:44:35
652,843099770,Add to Cart,2022-07-01 19:40:59
652,991368489,Bought,2021-11-08 05:25:48
653,817194692,Add to Cart,2022-04-23 21:57:51
653,820379698,Add to Cart,2022-08-28 08:58:14
653,857767899,Viewed,2023-12-05 20:22:58
653,869569032,Bought,2019-06-18 09:28:40
653,991368489,Viewed,2019-12-13 22:45:42
653,593690784,Viewed,2022-05-15 01:35:04
653,772107416,Add to Cart,2022-01-10 21:56:00
653,991092053,Bought,2023-10-15 11:15:57
654,272727745,Add to Cart,2019-04-03 06:24:28
654,732250504,Add to Cart,2020-10-07 10:33:04
654,219845170,Bought,2023-09-04 13:53:25
654,600952298,Viewed,2021-06-24 00:18:37
654,437842896,Add to Cart,2019-04-02 15:11:36
654,983429460,Add to Cart,2021-10-19 12:28:08
654,60940360,Viewed,2023-02-05 18:20:52
654,751120208,Viewed,2019-03-23 18:48:35
654,257473441,Add to Cart,2019-02-08 09:37:23
654,740354569,Add to Cart,2020-04-01 21:48:33
655,497402745,Bought,2019-06-07 11:26:21
655,516076163,Add to Cart,2020-04-13 16:46:13
655,489213272,Viewed,2021-08-14 19:18:12
655,162207893,Add to Cart,2019-07-11 03:26:55
655,428417170,Add to Cart,2020-04-03 12:07:20
655,981529138,Add to Cart,2023-02-01 20:21:43
655,881657210,Viewed,2021-10-13 11:21:45
655,722317531,Bought,2021-06-11 14:17:31
655,863508477,Add to Cart,2021-03-27 14:09:35
655,441186248,Viewed,2019-07-14 03:11:19
655,562303917,Viewed,2020-11-26 13:37:16
655,478213117,Bought,2020-03-16 13:30:17
655,315622020,Bought,2020-12-26 05:52:11
655,213778787,Add to Cart,2020-02-19 02:46:50
655,865617982,Add to Cart,2021-05-28 10:13:53
655,829437079,Viewed,2020-06-25 10:48:30
655,943610576,Bought,2023-03-23 17:39:20
655,449095315,Add to Cart,2022-07-24 10:38:05
656,496676247,Bought,2021-08-10 10:37:22
656,80197530,Viewed,2021-02-13 14:07:19
656,800580228,Add to Cart,2020-02-26 23:13:25
656,161464019,Bought,2023-05-16 14:01:30
656,279255033,Add to Cart,2019-06-16 21:45:10
656,288748449,Viewed,2022-10-15 08:43:05
656,108435578,Viewed,2019-08-17 18:05:14
656,991368489,Viewed,2021-06-21 02:22:49
656,374110110,Bought,2019-02-20 20:16:42
656,435907373,Bought,2021-10-17 17:27:16
656,833891336,Bought,2023-10-29 22:00:24
657,354146353,Bought,2023-06-21 11:01:45
657,672003328,Bought,2023-07-15 13:13:54
657,707396806,Add to Cart,2023-06-10 04:53:27
657,691638273,Add to Cart,2023-02-26 00:23:13
657,412206651,Viewed,2022-07-30 01:11:03
658,171932826,Viewed,2022-02-22 11:49:07
658,393609598,Add to Cart,2021-05-15 18:05:11
658,582881144,Viewed,2021-01-22 10:42:12
658,590677942,Bought,2022-09-08 22:31:07
658,470275294,Add to Cart,2020-10-15 21:50:25
658,819297150,Viewed,2021-01-31 12:39:40
658,268932799,Add to Cart,2020-06-25 16:50:09
658,20196744,Viewed,2021-03-02 19:43:11
658,833891336,Add to Cart,2019-03-09 02:32:48
658,48694261,Add to Cart,2022-10-01 07:26:38
658,60940360,Viewed,2022-05-29 11:39:07
658,942105117,Bought,2021-12-11 00:35:34
658,687634785,Viewed,2020-06-10 05:48:17
658,78531615,Bought,2021-01-09 06:25:42
658,922975935,Add to Cart,2022-03-07 17:13:54
658,238267347,Bought,2019-09-07 14:59:40
658,229516221,Viewed,2022-06-17 06:44:19
658,222866882,Bought,2021-02-21 10:51:16
659,893080840,Add to Cart,2019-07-22 18:03:25
659,25423382,Viewed,2023-01-07 14:24:09
659,22647857,Bought,2023-08-16 13:54:46
659,881153448,Bought,2019-10-05 06:23:12
659,848530874,Viewed,2020-08-25 04:39:26
659,360492524,Viewed,2023-10-20 05:07:11
659,893681198,Add to Cart,2021-01-20 14:39:20
659,992590619,Bought,2023-02-09 02:18:33
659,77550488,Viewed,2023-05-24 02:58:06
659,126102555,Viewed,2021-04-03 22:01:34
659,796983734,Bought,2022-08-31 23:17:48
659,698157795,Viewed,2019-08-14 12:28:49
659,938973303,Viewed,2019-02-01 12:25:55
659,335259604,Add to Cart,2020-08-14 19:14:50
659,467861312,Add to Cart,2019-10-20 09:22:59
659,464096574,Bought,2021-03-02 05:08:41
659,210041330,Viewed,2022-01-04 13:14:25
659,447249525,Viewed,2019-09-15 23:16:24
659,209513499,Add to Cart,2022-01-11 15:08:46
659,804684175,Viewed,2023-11-30 20:52:58
660,879167332,Add to Cart,2020-09-20 01:09:13
660,76228744,Viewed,2023-09-20 18:30:48
660,831397260,Add to Cart,2023-04-14 23:17:53
660,956069765,Add to Cart,2021-11-06 19:15:18
660,515010092,Bought,2022-09-16 03:17:26
660,54949961,Add to Cart,2023-10-02 02:04:34
660,280731447,Bought,2019-06-01 00:01:33
660,498594024,Viewed,2023-12-20 18:47:57
660,781046955,Add to Cart,2021-07-05 20:56:13
660,877319899,Viewed,2023-03-09 20:28:50
660,415219465,Bought,2022-04-18 14:32:43
660,565391680,Add to Cart,2019-09-22 09:42:10
660,775954566,Bought,2019-03-02 03:53:22
660,943439026,Viewed,2022-01-21 00:42:35
660,810167722,Viewed,2021-12-17 14:56:43
660,875088752,Viewed,2023-05-02 01:13:54
661,56899378,Viewed,2019-05-24 17:45:02
661,812351162,Viewed,2022-08-12 22:48:04
661,578753172,Add to Cart,2023-12-02 08:56:42
661,483344988,Bought,2021-10-01 10:23:36
661,77525912,Viewed,2021-03-14 00:27:36
661,708004062,Viewed,2020-03-26 05:25:34
661,669286089,Add to Cart,2021-01-28 16:11:11
661,487988780,Add to Cart,2019-10-07 22:10:03
661,811429983,Bought,2020-08-18 19:47:39
661,498642724,Bought,2019-01-02 00:26:03
661,634235641,Viewed,2022-12-06 06:26:03
661,43470718,Viewed,2021-07-04 16:24:52
661,747931411,Viewed,2021-07-08 21:50:23
661,283615966,Viewed,2022-06-05 05:48:26
661,877277908,Bought,2020-07-06 20:19:55
661,902788137,Add to Cart,2019-06-29 19:44:23
661,918220762,Viewed,2023-08-07 14:02:45
661,186469954,Add to Cart,2022-09-21 22:58:06
661,550333207,Add to Cart,2021-06-10 23:01:22
661,8462272,Viewed,2022-12-18 19:38:51
662,8710427,Bought,2023-05-03 14:12:33
662,565988337,Viewed,2022-12-30 23:37:23
662,336360382,Viewed,2019-03-04 21:25:51
662,533712321,Bought,2020-09-05 23:14:01
662,518264628,Add to Cart,2022-02-12 15:19:24
662,793229950,Bought,2022-07-10 21:50:41
662,899589248,Viewed,2020-03-01 14:59:51
662,299514679,Bought,2020-06-21 19:45:34
662,257170610,Viewed,2020-04-24 16:56:10
663,740617413,Viewed,2022-11-26 16:18:22
663,620214544,Bought,2022-01-01 19:34:23
663,644563208,Viewed,2023-07-09 20:49:30
663,614721902,Add to Cart,2021-11-11 12:46:26
663,624784201,Add to Cart,2022-08-30 23:11:05
664,482423621,Viewed,2019-01-24 03:41:57
664,540659637,Viewed,2019-07-19 11:46:57
664,20196744,Add to Cart,2020-04-23 11:38:47
664,779056726,Bought,2019-08-06 14:25:49
664,558285263,Bought,2021-08-12 12:42:26
664,622534920,Bought,2020-11-12 04:16:40
664,2760652,Bought,2021-05-22 16:30:08
664,220191593,Viewed,2022-10-31 23:58:14
664,172509028,Bought,2019-11-24 19:29:07
664,689284628,Bought,2022-04-26 12:01:34
664,719478374,Bought,2022-05-09 12:56:50
664,165057441,Add to Cart,2022-11-19 17:20:20
665,427978653,Bought,2023-10-08 07:21:55
665,522987186,Add to Cart,2020-05-30 20:36:58
665,387767845,Add to Cart,2022-03-19 05:12:03
665,872434421,Add to Cart,2022-03-16 12:30:58
665,90263542,Bought,2023-12-19 21:53:53
665,372220513,Viewed,2022-09-04 19:45:13
665,676277427,Viewed,2020-05-16 16:01:25
665,494201319,Viewed,2021-09-01 02:31:05
666,499955740,Add to Cart,2023-09-06 07:54:31
666,463508900,Bought,2021-10-30 17:51:31
666,450287567,Viewed,2023-04-06 22:29:16
666,767671576,Viewed,2021-02-20 15:26:44
666,748121515,Viewed,2022-04-12 21:20:33
666,740309702,Viewed,2023-02-24 18:51:50
666,92113235,Bought,2019-06-23 02:15:19
666,441186248,Viewed,2022-05-18 05:19:11
666,938836598,Add to Cart,2022-08-05 05:42:33
666,947675523,Bought,2020-08-23 01:17:23
666,432635374,Add to Cart,2020-05-23 17:40:08
667,531166637,Viewed,2020-01-18 16:40:40
667,232733735,Add to Cart,2023-05-01 07:29:51
667,198774016,Add to Cart,2022-11-09 19:43:09
667,947675523,Viewed,2019-03-31 19:02:04
667,655250405,Add to Cart,2019-04-24 11:33:38
667,935400402,Viewed,2023-06-18 02:07:03
667,279341399,Bought,2021-05-12 09:22:58
668,535708418,Bought,2020-09-07 18:51:59
668,336418464,Viewed,2019-02-08 22:34:01
668,2120768,Bought,2020-06-06 02:40:05
668,876450073,Viewed,2019-10-11 07:14:43
668,426646908,Bought,2019-01-13 10:42:27
668,69671170,Bought,2021-12-01 15:29:28
668,963002562,Add to Cart,2022-11-29 05:45:57
668,972218572,Viewed,2020-07-14 08:32:21
668,773498649,Viewed,2022-09-18 23:24:38
668,229975606,Viewed,2019-06-20 00:12:15
668,650573006,Add to Cart,2022-07-05 16:11:55
669,412206651,Viewed,2021-04-25 15:14:59
669,540582989,Viewed,2022-04-02 14:39:13
669,101856902,Bought,2020-12-30 19:19:46
669,496127190,Viewed,2020-02-18 13:59:24
669,187580575,Add to Cart,2023-02-19 00:50:12
669,258529565,Viewed,2021-10-14 18:06:55
669,225006327,Add to Cart,2019-05-12 18:30:27
669,342818873,Bought,2020-08-13 01:34:40
669,12535348,Add to Cart,2023-04-29 15:19:12
670,698814549,Viewed,2019-07-06 15:41:17
670,993689280,Viewed,2020-11-04 11:07:26
670,149927068,Viewed,2023-06-02 10:02:38
670,822607586,Viewed,2019-02-17 01:13:49
670,810167722,Add to Cart,2023-10-17 07:24:50
670,780281868,Add to Cart,2023-12-10 09:39:49
670,93505259,Viewed,2023-07-20 19:13:54
670,267830629,Add to Cart,2023-02-13 06:14:41
670,541105589,Viewed,2021-12-25 00:47:27
670,649297829,Add to Cart,2019-09-22 23:02:42
670,26708378,Viewed,2023-12-14 07:43:37
670,351701351,Add to Cart,2021-01-09 07:17:46
